Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00001_001,ACS19_5yr_B02018001,ACS19_5yr_B02018002,ACS19_5yr_B02018003,ACS19_5yr_B02018004,ACS19_5yr_B02018005,ACS19_5yr_B02018006,ACS19_5yr_B02018007,ACS19_5yr_B02018008,ACS19_5yr_B02018009,ACS19_5yr_B02018010,ACS19_5yr_B02018011,ACS19_5yr_B02018012,ACS19_5yr_B02018013,ACS19_5yr_B02018014,ACS19_5yr_B02018015,ACS19_5yr_B02018016,ACS19_5yr_B02018017,ACS19_5yr_B02018018,ACS19_5yr_B02018019,ACS19_5yr_B02018020,ACS19_5yr_B02018021,ACS19_5yr_B02018022,ACS19_5yr_B02018023,ACS19_5yr_B02018024,ACS19_5yr_B02018001s,ACS19_5yr_B02018002s,ACS19_5yr_B02018003s,ACS19_5yr_B02018004s,ACS19_5yr_B02018005s,ACS19_5yr_B02018006s,ACS19_5yr_B02018007s,ACS19_5yr_B02018008s,ACS19_5yr_B02018009s,ACS19_5yr_B02018010s,ACS19_5yr_B02018011s,ACS19_5yr_B02018012s,ACS19_5yr_B02018013s,ACS19_5yr_B02018014s,ACS19_5yr_B02018015s,ACS19_5yr_B02018016s,ACS19_5yr_B02018017s,ACS19_5yr_B02018018s,ACS19_5yr_B02018019s,ACS19_5yr_B02018020s,ACS19_5yr_B02018021s,ACS19_5yr_B02018022s,ACS19_5yr_B02018023s,ACS19_5yr_B02018024s
"0449740","32000US0449740","Yuma","Yuma, AZ Metro Area; Arizona","az","320","00","ACSSF","0007804",,,,,"04",,,,,,,,,,,,,,"49740",,,,,,,,,,,,,,,,,,,,,,,,,,,,209468,4130,490,0,0,0,15,489,1492,75,21,458,308,0,21,0,66,24,60,50,59,120,262,0,120,224.2424,172.7273,17.57576,17.57576,17.57576,14.54545,118.7879,218.7879,36.9697,18.78788,127.8788,109.697,17.57576,20.60606,17.57576,61.81818,20.60606,51.51515,44.24242,53.33333,58.78788,125.4545,17.57576,51.51515
"0511660","32000US0511660","Arkadelphia","Arkadelphia, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007413",,,,,"05",,,,,,,,,,,,,,"11660",,,,,,,,,,,,,,,,,,,,,,,,,,,,22386,183,39,0,0,0,0,27,11,0,0,5,4,0,0,0,0,0,49,0,0,0,43,0,5,13.33333,23.63636,13.33333,13.33333,13.33333,13.33333,21.21212,10.30303,13.33333,13.33333,7.272727,4.242424,13.33333,13.33333,13.33333,13.33333,13.33333,32.12121,13.33333,13.33333,13.33333,33.93939,13.33333,4.848485
"0512900","32000US0512900","Batesville","Batesville, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007414",,,,,"05",,,,,,,,,,,,,,"12900",,,,,,,,,,,,,,,,,,,,,,,,,,,,54566,530,0,0,0,0,0,58,96,0,0,76,29,0,0,0,0,0,0,0,0,19,179,0,73,30.30303,16.9697,16.9697,16.9697,16.9697,16.9697,33.93939,50.30303,16.9697,16.9697,36.36364,18.18182,16.9697,16.9697,16.9697,16.9697,16.9697,16.9697,16.9697,16.9697,13.33333,71.51515,16.9697,45.45454
"0514180","32000US0514180","Blytheville","Blytheville, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007415",,,,,"05",,,,,,,,,,,,,,"14180",,,,,,,,,,,,,,,,,,,,,,,,,,,,42126,258,23,0,0,0,0,39,12,0,0,33,2,0,0,0,0,0,0,0,0,0,118,0,31,3.636364,26.66667,15.15152,15.15152,15.15152,15.15152,20,13.33333,15.15152,15.15152,14.54545,2.424242,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,49.09091,15.15152,15.75758
"0515780","32000US0515780","Camden","Camden, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007416",,,,,"05",,,,,,,,,,,,,,"15780",,,,,,,,,,,,,,,,,,,,,,,,,,,,29022,27,0,0,0,0,2,6,14,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,10.90909,13.33333,13.33333,13.33333,13.33333,3.030303,6.060606,8.484848,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,3.030303,13.33333,13.33333,2.424242,13.33333,13.33333
"0520980","32000US0520980","El Dorado","El Dorado, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007417",,,,,"05",,,,,,,,,,,,,,"20980",,,,,,,,,,,,,,,,,,,,,,,,,,,,39449,302,24,0,0,0,0,185,41,0,0,0,8,0,0,0,0,0,0,0,0,6,23,0,15,15.15152,28.48485,15.15152,15.15152,15.15152,15.15152,54.54546,36.36364,15.15152,15.15152,15.15152,7.878788,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,6.060606,23.63636,15.15152,12.72727
"0522220","32000US0522220","Fayetteville-Springdale-Rogers","Fayetteville-Springdale-Rogers, AR Metro Area; Arkansas","ar","320","00","ACSSF","0007418",,,,,"05",,,,,,,,,,,,,,"22220",,,,,,,,,,,,,,,,,,,,,,,,,,,,514259,20656,6544,510,0,0,83,2308,2466,979,40,849,1729,1844,66,0,28,19,221,43,121,458,1664,0,684,300,496.3636,115.7576,16.9697,16.9697,41.21212,274.5454,335.7576,226.6667,24.84848,153.9394,312.1212,341.8182,46.66667,16.9697,19.39394,12.72727,107.8788,32.72727,66.66666,119.3939,228.4848,16.9697,200.6061
"0522620","32000US0522620","Forrest City","Forrest City, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007419",,,,,"05",,,,,,,,,,,,,,"22620",,,,,,,,,,,,,,,,,,,,,,,,,,,,25900,194,54,0,0,0,0,83,22,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,13.93939,86.66666,13.33333,13.33333,13.33333,13.33333,115.7576,17.57576,13.33333,13.33333,13.33333,41.21212,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333
"0522900","32000US0522900","Fort Smith","Fort Smith, AR-OK Metro Area (part); Arkansas","ar","320","00","ACSSF","0007420",,,,,"05",,,,,,,,,,,,,,"22900",,,,,,,,,,,,,,,,,,,,,,,,,,,,208068,8237,240,0,0,0,49,397,882,254,19,300,266,2377,0,0,0,0,112,0,0,455,2517,0,369,134.5455,115.7576,16.9697,16.9697,16.9697,38.78788,108.4848,187.8788,87.87878,16.9697,127.2727,115.7576,218.7879,16.9697,16.9697,16.9697,16.9697,83.0303,16.9697,16.9697,184.8485,273.3333,16.9697,143.6364
"0525460","32000US0525460","Harrison","Harrison, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007421",,,,,"05",,,,,,,,,,,,,,"25460",,,,,,,,,,,,,,,,,,,,,,,,,,,,45143,503,0,0,0,0,0,69,61,0,0,282,66,0,0,0,0,6,0,7,0,0,12,0,0,86.06061,15.15152,15.15152,15.15152,15.15152,15.15152,38.18182,30.90909,15.15152,15.15152,133.3333,55.75758,15.15152,15.15152,15.15152,15.15152,6.666667,15.15152,7.878788,15.15152,15.15152,9.69697,15.15152,15.15152
"0525760","32000US0525760","Helena-West Helena","Helena-West Helena, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007422",,,,,"05",,,,,,,,,,,,,,"25760",,,,,,,,,,,,,,,,,,,,,,,,,,,,18606,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.818182,11.51515,11.51515,11.51515,11.51515,11.51515,1.818182,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515,11.51515
"0526260","32000US0526260","Hope","Hope, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007423",,,,,"05",,,,,,,,,,,,,,"26260",,,,,,,,,,,,,,,,,,,,,,,,,,,,30193,161,6,0,0,0,0,5,110,0,2,28,0,0,0,0,0,0,0,0,0,10,0,0,0,10.90909,7.272727,15.15152,15.15152,15.15152,15.15152,4.242424,34.54546,15.15152,3.030303,29.09091,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,11.51515,15.15152,15.15152,15.15152
"0526300","32000US0526300","Hot Springs","Hot Springs, AR Metro Area; Arkansas","ar","320","00","ACSSF","0007424",,,,,"05",,,,,,,,,,,,,,"26300",,,,,,,,,,,,,,,,,,,,,,,,,,,,98555,1042,180,0,0,0,23,76,374,0,0,67,71,0,0,0,0,0,0,5,0,0,226,0,20,189.697,75.15151,16.9697,16.9697,16.9697,23.63636,41.21212,127.2727,16.9697,16.9697,38.78788,41.81818,16.9697,16.9697,16.9697,16.9697,16.9697,16.9697,4.848485,16.9697,16.9697,126.6667,16.9697,18.18182
"0527860","32000US0527860","Jonesboro","Jonesboro, AR Metro Area; Arkansas","ar","320","00","ACSSF","0007425",,,,,"05",,,,,,,,,,,,,,"27860",,,,,,,,,,,,,,,,,,,,,,,,,,,,131241,1848,343,18,0,0,0,402,167,0,0,116,92,0,0,0,80,0,125,0,0,0,477,0,28,144.2424,147.2727,15.75758,16.9697,16.9697,16.9697,161.8182,60,16.9697,16.9697,48.48485,50.90909,16.9697,16.9697,16.9697,66.06061,16.9697,121.2121,16.9697,16.9697,16.9697,225.4545,16.9697,18.18182
"0530780","32000US0530780","Little Rock-North Little Rock-Conway","Little Rock-North Little Rock-Conway, AR Metro Area; Arkansas","ar","320","00","ACSSF","0007426",,,,,"05",,,,,,,,,,,,,,"30780",,,,,,,,,,,,,,,,,,,,,,,,,,,,737015,17113,3632,51,0,86,76,2947,2580,234,104,1375,1594,398,18,77,43,1,1003,19,82,457,1459,23,854,306.6667,404.8485,43.0303,16.9697,81.21212,32.72727,339.394,275.1515,134.5455,64.84849,248.4848,249.0909,177.5758,14.54545,57.57576,26.66667,4.242424,264.8485,18.18182,45.45454,147.8788,306.0606,23.63636,206.6667
"0531620","32000US0531620","Magnolia","Magnolia, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007427",,,,,"05",,,,,,,,,,,,,,"31620",,,,,,,,,,,,,,,,,,,,,,,,,,,,23776,262,0,0,0,0,140,24,5,0,6,18,0,0,0,0,0,0,0,0,0,0,69,0,0,13.33333,13.33333,13.33333,13.33333,13.33333,75.75758,18.78788,6.666667,13.33333,9.69697,27.27273,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,13.33333,66.06061,13.33333,13.33333
"0531680","32000US0531680","Malvern","Malvern, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007428",,,,,"05",,,,,,,,,,,,,,"31680",,,,,,,,,,,,,,,,,,,,,,,,,,,,33597,211,0,0,0,0,0,0,77,0,0,0,8,116,0,0,0,0,0,0,0,10,0,0,0,13.93939,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,46.66667,15.15152,15.15152,15.15152,9.69697,43.63636,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,10.90909,15.15152,15.15152,15.15152
"0532820","32000US0532820","Memphis","Memphis, TN-MS-AR Metro Area (part); Arkansas","ar","320","00","ACSSF","0007429",,,,,"05",,,,,,,,,,,,,,"32820",,,,,,,,,,,,,,,,,,,,,,,,,,,,48672,431,54,18,0,0,0,28,158,0,0,8,63,0,0,0,0,0,33,0,0,0,44,0,25,23.63636,24.24242,17.57576,15.15152,15.15152,15.15152,13.33333,48.48485,15.15152,15.15152,5.454545,33.93939,15.15152,15.15152,15.15152,15.15152,15.15152,29.69697,15.15152,15.15152,15.15152,29.09091,15.15152,13.33333
"0534260","32000US0534260","Mountain Home","Mountain Home, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007430",,,,,"05",,,,,,,,,,,,,,"34260",,,,,,,,,,,,,,,,,,,,,,,,,,,,41427,214,7,0,0,0,0,75,56,0,0,0,13,37,0,0,0,0,0,0,0,1,25,0,0,43.0303,8.484848,15.15152,15.15152,15.15152,15.15152,32.12121,35.75758,15.15152,15.15152,15.15152,13.93939,38.78788,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,1.212121,25.45455,15.15152,15.15152
"0537500","32000US0537500","Paragould","Paragould, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007431",,,,,"05",,,,,,,,,,,,,,"37500",,,,,,,,,,,,,,,,,,,,,,,,,,,,44937,215,0,0,0,0,0,149,51,0,0,7,8,0,0,0,0,0,0,0,0,0,0,0,0,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,41.21212,36.9697,15.15152,15.15152,10.30303,10.30303,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152,15.15152
"0538220","32000US0538220","Pine Bluff","Pine Bluff, AR Metro Area; Arkansas","ar","320","00","ACSSF","0007432",,,,,"05",,,,,,,,,,,,,,"38220",,,,,,,,,,,,,,,,,,,,,,,,,,,,90865,782,63,77,0,0,0,86,36,0,0,49,14,0,0,0,0,0,29,0,0,0,428,0,0,47.27273,45.45454,61.21212,16.9697,16.9697,16.9697,47.27273,26.06061,16.9697,16.9697,36.36364,15.15152,16.9697,16.9697,16.9697,16.9697,16.9697,31.51515,16.9697,16.9697,16.9697,133.9394,16.9697,16.9697
"0540780","32000US0540780","Russellville","Russellville, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007433",,,,,"05",,,,,,,,,,,,,,"40780",,,,,,,,,,,,,,,,,,,,,,,,,,,,85225,1316,236,0,0,0,0,251,216,74,0,115,60,204,2,0,0,0,18,0,3,78,55,0,4,50.30303,78.78788,16.9697,16.9697,16.9697,16.9697,108.4848,61.81818,51.51515,16.9697,70.90909,31.51515,82.42424,2.424242,16.9697,16.9697,16.9697,12.12121,16.9697,4.242424,47.27273,33.93939,16.9697,4.848485
"0542620","32000US0542620","Searcy","Searcy, AR Micro Area; Arkansas","ar","320","00","ACSSF","0007434",,,,,"05",,,,,,,,,,,,,,"42620",,,,,,,,,,,,,,,,,,,,,,,,,,,,78762,838,54,0,0,0,0,321,196,0,56,26,38,0,0,0,0,0,109,0,11,0,27,0,0,41.21212,40,16.9697,16.9697,16.9697,16.9697,132.1212,100.6061,16.9697,51.51515,23.0303,33.33333,16.9697,16.9697,16.9697,16.9697,16.9697,76.9697,16.9697,10.30303,16.9697,17.57576,16.9697,16.9697
"0545500","32000US0545500","Texarkana","Texarkana, TX-AR Metro Area (part); Arkansas","ar","320","00","ACSSF","0007435",,,,,"05",,,,,,,,,,,,,,"45500",,,,,,,,,,,,,,,,,,,,,,,,,,,,55919,369,35,0,0,0,0,0,152,0,0,26,14,0,0,0,0,0,6,0,0,54,69,0,13,41.81818,25.45455,16.9697,16.9697,16.9697,16.9697,16.9697,60.60606,16.9697,16.9697,21.81818,14.54545,16.9697,16.9697,16.9697,16.9697,16.9697,7.878788,16.9697,16.9697,48.48485,40,16.9697,12.72727
"0612540","32000US0612540","Bakersfield","Bakersfield, CA Metro Area; California","ca","320","00","ACSSF","0037835",,,,,"06",,,,,,,,,,,,,,"12540",,,,,,,,,,,,,,,,,,,,,,,,,,,,887641,53782,11696,105,0,452,1509,5453,22179,202,225,2415,2117,890,132,0,8,0,285,93,109,721,3008,0,2183,735.7576,940.6061,100.6061,17.57576,180,392.1212,627.2727,1043.636,115.7576,83.0303,254.5455,303.0303,323.0303,103.0303,17.57576,7.272727,17.57576,103.6364,70.90909,45.45454,222.4242,422.4243,17.57576,538.7879
"0617020","32000US0617020","Chico","Chico, CA Metro Area; California","ca","320","00","ACSSF","0037836",,,,,"06",,,,,,,,,,,,,,"17020",,,,,,,,,,,,,,,,,,,,,,,,,,,,225817,14478,1006,0,0,0,87,1420,2275,4724,19,1137,701,1074,16,0,44,3,203,0,84,243,668,0,774,232.7273,260.606,17.57576,17.57576,17.57576,41.21212,205.4545,306.0606,392.1212,13.33333,261.8182,158.1818,243.0303,13.33333,17.57576,42.42424,4.848485,78.78788,17.57576,64.84849,73.93939,195.1515,17.57576,274.5454
"0617340","32000US0617340","Clearlake","Clearlake, CA Micro Area; California","ca","320","00","ACSSF","0037837",,,,,"06",,,,,,,,,,,,,,"17340",,,,,,,,,,,,,,,,,,,,,,,,,,,,64195,1306,77,0,0,0,45,282,430,0,0,78,102,12,0,0,0,0,0,0,0,44,45,0,191,120.6061,44.84848,17.57576,17.57576,17.57576,35.75758,103.6364,107.2727,17.57576,17.57576,52.12121,87.27273,12.12121,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,44.24242,37.57576,17.57576,135.1515
"0618860","32000US0618860","Crescent City","Crescent City, CA Micro Area; California","ca","320","00","ACSSF","0037838",,,,,"06",,,,,,,,,,,,,,"18860",,,,,,,,,,,,,,,,,,,,,,,,,,,,27495,1160,46,0,0,0,137,26,244,286,7,139,53,15,0,0,0,0,0,0,0,26,127,0,54,24.84848,21.81818,13.93939,13.93939,13.93939,108.4848,14.54545,87.27273,99.39394,6.666667,84.84849,45.45454,13.33333,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,13.93939,57.57576,13.93939,33.33333
"0620940","32000US0620940","El Centro","El Centro, CA Metro Area; California","ca","320","00","ACSSF","0037839",,,,,"06",,,,,,,,,,,,,,"20940",,,,,,,,,,,,,,,,,,,,,,,,,,,,180701,3871,505,0,0,37,55,671,839,7,130,358,800,6,0,0,0,0,72,0,48,0,197,0,146,239.3939,160.6061,17.57576,17.57576,33.93939,27.87879,130.9091,172.1212,6.060606,106.0606,101.8182,164.2424,4.848485,17.57576,17.57576,17.57576,17.57576,67.27273,17.57576,37.57576,17.57576,76.36364,17.57576,58.78788
"0621700","32000US0621700","Eureka-Arcata","Eureka-Arcata, CA Micro Area; California","ca","320","00","ACSSF","0037840",,,,,"06",,,,,,,,,,,,,,"21700",,,,,,,,,,,,,,,,,,,,,,,,,,,,135940,6317,262,0,0,14,82,1220,701,1829,115,878,293,136,0,0,0,20,44,78,29,175,300,0,141,218.7879,109.697,17.57576,17.57576,15.15152,50.90909,203.0303,144.8485,248.4848,84.84849,137.5758,79.39394,90.90909,17.57576,17.57576,17.57576,18.78788,34.54546,53.93939,24.84848,82.42424,85.45454,17.57576,61.81818
"0623420","32000US0623420","Fresno","Fresno, CA Metro Area; California","ca","320","00","ACSSF","0037841",,,,,"06",,,,,,,,,,,,,,"23420",,,,,,,,,,,,,,,,,,,,,,,,,,,,984521,118691,23106,111,0,94,6219,9049,15776,34747,556,8069,2638,8754,84,0,131,0,673,117,240,816,4799,9,2703,695.7576,1298.182,87.27273,17.57576,66.06061,670.9091,638.7879,896.9697,1349.091,143.6364,630.303,343.0303,629.697,40,17.57576,80,17.57576,224.2424,67.87878,90.30303,224.8485,512.1212,8.484848,376.3636
"0625260","32000US0625260","Hanford-Corcoran","Hanford-Corcoran, CA Metro Area; California","ca","320","00","ACSSF","0037842",,,,,"06",,,,,,,,,,,,,,"25260",,,,,,,,,,,,,,,,,,,,,,,,,,,,150691,8045,491,0,0,52,126,721,4547,415,0,687,444,48,0,41,0,0,4,0,0,52,320,0,97,216.3636,198.7879,17.57576,17.57576,54.54546,66.66666,156.3636,283.6364,206.0606,17.57576,130.303,185.4545,26.06061,17.57576,38.78788,17.57576,17.57576,4.242424,17.57576,17.57576,29.69697,93.33334,17.57576,47.87879
"0631080","32000US0631080","Los Angeles-Long Beach-Anaheim","Los Angeles-Long Beach-Anaheim, CA Metro Area; California","ca","320","00","ACSSF","0037843",,,,,"06",,,,,,,,,,,,,,"31080",,,,,,,,,,,,,,,,,,,,,,,,,,,,13249614,2460527,176820,6640,10,6937,48428,642829,515537,2909,19059,196005,331496,7857,2233,3017,4136,425,19851,7868,42477,38039,341092,724,46138,2990.909,2723.636,706.6667,9.090909,565.4545,1514.545,3993.939,4403.636,361.8182,960,2963.03,3505.455,666.6667,264.8485,475.7576,656.3636,105.4545,1220.606,634.5455,1545.455,1095.758,3560.606,160,1393.333
"0631460","32000US0631460","Madera","Madera, CA Metro Area; California","ca","320","00","ACSSF","0037844",,,,,"06",,,,,,,,,,,,,,"31460",,,,,,,,,,,,,,,,,,,,,,,,,,,,155433,4258,1223,0,0,10,179,724,1036,174,84,240,155,170,10,0,0,0,33,0,0,64,104,0,52,161.2121,235.1515,17.57576,17.57576,9.090909,144.2424,209.0909,212.7273,75.75758,74.54546,64.84849,51.51515,116.9697,10.30303,17.57576,17.57576,17.57576,47.27273,17.57576,17.57576,41.81818,33.93939,17.57576,27.27273
"0632900","32000US0632900","Merced","Merced, CA Metro Area; California","ca","320","00","ACSSF","0037845",,,,,"06",,,,,,,,,,,,,,"32900",,,,,,,,,,,,,,,,,,,,,,,,,,,,271382,24324,5649,24,0,0,305,1796,4160,6303,97,885,774,2743,0,9,7,0,147,0,164,359,682,0,220,369.0909,487.2727,26.06061,17.57576,17.57576,109.697,312.1212,494.5454,517.5757,51.51515,169.697,192.1212,509.0909,17.57576,10.30303,7.878788,17.57576,87.27273,17.57576,113.3333,124.2424,167.8788,17.57576,80
"0633700","32000US0633700","Modesto","Modesto, CA Metro Area; California","ca","320","00","ACSSF","0037846",,,,,"06",,,,,,,,,,,,,,"33700",,,,,,,,,,,,,,,,,,,,,,,,,,,,543194,39914,9831,63,0,79,4460,3826,10047,638,35,1975,1129,1523,0,3,2,0,764,8,189,203,2384,0,2755,527.8788,803.0303,60,17.57576,56.36364,592.7273,459.394,715.7576,179.3939,26.06061,262.4243,215.1515,303.6364,17.57576,2.424242,1.818182,17.57576,270.9091,10.90909,90.30303,85.45454,400.606,17.57576,440
"0634900","32000US0634900","Napa","Napa, CA Metro Area; California","ca","320","00","ACSSF","0037847",,,,,"06",,,,,,,,,,,,,,"34900",,,,,,,,,,,,,,,,,,,,,,,,,,,,139623,13899,1300,0,0,47,44,1393,7794,65,137,971,658,0,51,0,0,0,240,28,59,147,584,17,364,146.0606,240,17.57576,17.57576,25.45455,32.72727,169.0909,327.2727,35.75758,53.33333,176.9697,121.2121,17.57576,43.63636,17.57576,17.57576,17.57576,119.3939,26.06061,27.87879,50.30303,171.5152,14.54545,141.8182
"0637100","32000US0637100","Oxnard-Thousand Oaks-Ventura","Oxnard-Thousand Oaks-Ventura, CA Metro Area; California","ca","320","00","ACSSF","0037848",,,,,"06",,,,,,,,,,,,,,"37100",,,,,,,,,,,,,,,,,,,,,,,,,,,,847263,80920,13664,160,0,251,949,13717,26659,252,847,8108,6097,327,53,32,58,38,593,178,707,940,5069,34,2187,652.1212,755.1515,87.87878,17.57576,103.0303,227.8788,750.9091,1029.697,102.4242,186.6667,513.3333,550.303,113.9394,29.09091,19.39394,44.24242,24.24242,174.5455,89.09091,151.5152,167.2727,533.9394,24.24242,485.4546
"0639780","32000US0639780","Red Bluff","Red Bluff, CA Micro Area; California","ca","320","00","ACSSF","0037849",,,,,"06",,,,,,,,,,,,,,"39780",,,,,,,,,,,,,,,,,,,,,,,,,,,,63912,1433,340,0,0,0,70,139,336,22,0,102,47,143,0,0,0,0,0,0,0,0,207,0,27,115.7576,131.5152,17.57576,17.57576,17.57576,53.93939,90.90909,95.15151,14.54545,17.57576,48.48485,37.57576,81.21212,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,17.57576,140.6061,17.57576,24.84848
"0639820","32000US0639820","Redding","Redding, CA Metro Area; California","ca","320","00","ACSSF","0037850",,,,,"06",,,,,,,,,,,,,,"39820",,,,,,,,,,,,,,,,,,,,,,,,,,,,179212,7921,1227,0,0,17,158,1200,1739,412,68,823,219,941,0,0,330,0,0,0,33,74,609,0,71,273.9394,234.5455,17.57576,17.57576,23.63636,81.81818,218.7879,334.5454,157.5758,32.12121,181.2121,75.15151,193.9394,17.57576,17.57576,262.4243,17.57576,17.57576,17.57576,31.51515,37.57576,160.6061,17.57576,30.30303
"0640140","32000US0640140","Riverside-San Bernardino-Ontario","Riverside-San Bernardino-Ontario, CA Metro Area; California","ca","320","00","ACSSF","0037851",,,,,"06",,,,,,,,,,,,,,"40140",,,,,,,,,,,,,,,,,,,,,,,,,,,,4560470,397833,31702,1015,29,822,9654,76480,139216,1923,9100,24169,32029,5003,507,247,549,112,6634,879,4530,7096,35806,91,10240,1911.515,1507.879,234.5455,28.48485,187.2727,856.9697,2096.364,2577.576,449.0909,772.7273,1021.212,1321.818,529.697,178.7879,141.2121,156.9697,50.90909,942.4243,173.3333,446.0606,695.1515,1547.273,41.81818,761.2121
"0640900","32000US0640900","Sacramento-Roseville-Folsom","Sacramento-Roseville-Folsom, CA Metro Area; California","ca","320","00","ACSSF","0037852",,,,,"06",,,,,,,,,,,,,,"40900",,,,,,,,,,,,,,,,,,,,,,,,,,,,2315980,394196,56721,387,31,945,4264,82687,88049,29764,1332,28687,15291,14098,359,691,1393,121,7678,315,2008,3800,39423,98,16054,1332.121,1731.515,114.5455,35.15152,244.2424,430.303,1650.909,1958.182,1507.879,254.5455,1057.576,678.1818,1064.849,132.7273,223.6364,284.2424,61.81818,798.7879,107.8788,300,410.9091,1485.455,49.09091,1127.879
"0641500","32000US0641500","Salinas","Salinas, CA Metro Area; California","ca","320","00","ACSSF","0037853",,,,,"06",,,,,,,,,,,,,,"41500",,,,,,,,,,,,,,,,,,,,,,,,,,,,433410,35255,3192,20,0,52,87,4066,14818,42,65,4829,3888,129,20,10,0,47,247,78,145,644,2092,14,770,484.2424,453.9394,19.39394,17.57576,42.42424,27.87879,411.5151,780.6061,19.39394,23.63636,373.3333,364.2424,66.06061,18.18182,10.30303,17.57576,35.15152,111.5152,46.06061,62.42424,163.0303,318.7879,12.12121,233.9394
"0641740","32000US0641740","San Diego-Chula Vista-Carlsbad","San Diego-Chula Vista-Carlsbad, CA Metro Area; California","ca","320","00","ACSSF","0037854",,,,,"06",,,,,,,,,,,,,,"41740",,,,,,,,,,,,,,,,,,,,,,,,,,,,3316073,501334,43432,846,0,1478,6439,81786,203750,1252,1706,36786,29608,9213,509,66,453,309,2663,462,5231,4762,60183,60,10340,1704.849,1340,340.606,17.57576,341.8182,651.5151,1929.091,2545.455,282.4243,219.3939,1167.879,1409.091,626.6667,177.5758,31.51515,145.4545,109.697,470.303,115.7576,466.0606,504.2424,1663.03,30.30303,761.8182
"0641860","32000US0641860","San Francisco-Oakland-Berkeley","San Francisco-Oakland-Berkeley, CA Metro Area; California","ca","320","00","ACSSF","0037855",,,,,"06",,,,,,,,,,,,,,"41860",,,,,,,,,,,,,,,,,,,,,,,,,,,,4701332,1445888,223103,1188,133,7336,8501,571048,311611,1430,6931,74557,61811,11982,1782,2586,6161,251,14933,1726,14891,9702,83905,726,29594,2302.424,2683.03,184.2424,120.6061,677.5757,589.0909,4094.545,3721.212,307.8788,530.9091,1700.606,1678.182,841.8182,313.3333,395.1515,705.4545,76.36364,1022.424,297.5757,787.8788,617.5757,2061.212,162.4242,1300
